date,country,channel ID,category ID,sessions,pageviews,conversions,revenue,bounces,total_session_duration_in_ms
2019-03-21,cz,5,10,1,1,0,0,0,0
2019-03-21,cz,3,10,1,9,6,3.396,0,41650950
2019-03-21,cz,4,10,26,88,24,16.696,4,84368713
2019-03-21,cz,7,10,105,213,125,75.94,19,104256420
2019-03-22,cz,6,10,477,1362,707,391.88,71,1263342406
2019-03-22,cz,5,10,9,25,21,9.516,1,37877672
2019-03-22,cz,2,10,66,208,62,34.332,6,313904504
2019-03-22,cz,4,10,22,42,24,16.372,4,36607257
2019-03-22,cz,7,10,109,263,156,105.676,21,200086571
2019-03-23,cz,2,10,58,185,84,52.232,5,159862571
2019-03-23,cz,4,10,14,52,52,35.436,2,221261159
2019-03-23,cz,1,10,1,3,1,0.52,0,1035864
2019-03-23,cz,5,10,3,22,2,1.2,0,9953458
2019-03-23,cz,6,10,410,1164,622,370,51,1050918118
2019-03-23,cz,7,10,122,330,234,125.692,21,980340279
2019-03-24,cz,4,10,36,56,25,13.936,7,27251833
2019-03-24,cz,6,10,525,1488,745,425.564,64,1660328856
2019-03-24,cz,5,10,6,8,3,0.8,1,3889249
2019-03-24,cz,2,10,59,112,59,33.556,6,114561551
2019-03-24,cz,7,10,127,318,163,92.684,21,209284599
2019-03-25,cz,6,10,542,1670,710,396.98,62,1672798403
2019-03-25,cz,3,10,2,10,2,1.02,0,7043542
2019-03-25,cz,4,10,18,31,7,4.24,4,6694197
2019-03-25,cz,5,10,7,123,29,20.012,0,336008156
2019-03-25,cz,2,10,64,195,87,52.696,6,170125748
2019-03-25,cz,7,10,149,342,142,93.384,24,193633484
2019-03-26,cz,4,10,21,62,19,12.196,5,48059057
2019-03-26,cz,5,10,4,8,8,5.392,0,3598154
2019-03-26,cz,2,10,48,79,56,31.932,5,71747485
2019-03-26,cz,7,10,136,332,169,111.08,24,364385831
2019-03-26,cz,6,10,472,1343,566,313.196,63,986013347
2019-03-27,cz,7,10,126,323,148,95.424,25,294280770
2019-03-27,cz,5,10,10,31,18,9.28,1,18809088
2019-03-27,cz,2,10,62,314,70,33.096,7,294894064
2019-03-27,cz,4,10,28,63,39,25.728,4,77534624
2019-03-27,cz,6,10,432,1370,603,337.344,57,1371634048
2019-03-28,cz,7,10,193,418,235,159.236,35,382128800
2019-03-28,cz,3,10,1,10,2,0.228,0,13710528
2019-03-28,cz,1,10,1,1,0,0,0,62697
2019-03-28,cz,6,10,414,1123,542,307.904,59,919109149
2019-03-28,cz,5,10,5,13,2,1.04,1,2909914
2019-03-28,cz,4,10,16,20,12,8.108,3,4082303
2019-03-28,cz,2,10,51,178,73,42.944,4,179504418
2019-03-29,cz,7,10,155,377,210,140.248,28,311585031
2019-03-29,cz,4,10,13,24,10,5.82,4,13907447
2019-03-29,cz,2,10,43,91,46,29.192,6,60326385
2019-03-29,cz,5,10,5,7,2,1.6,2,5980585
2019-03-29,cz,6,10,341,1012,396,223.856,47,609032881
2019-03-30,cz,2,10,66,167,81,41.056,8,147406066
2019-03-30,cz,6,10,400,1170,483,269.144,54,714211687
2019-03-30,cz,4,10,17,31,21,15.604,2,18364218
2019-03-30,cz,5,10,5,12,2,0.936,1,867346
2019-03-30,cz,7,10,164,487,175,111.336,34,395403281
2019-03-30,cz,1,10,1,7,8,2.956,0,14930580
2019-03-31,cz,6,10,398,1241,525,300.98,57,1661977973
2019-03-31,cz,2,10,41,90,41,23.368,5,50807912
2019-03-31,cz,3,10,1,3,0,0,0,1646181
2019-03-31,cz,5,10,7,32,4,2.96,1,54616092
2019-03-31,cz,4,10,16,23,25,15.952,1,17476513
2019-03-31,cz,7,10,178,477,191,108.7,31,231284544
2019-04-01,cz,5,10,7,32,8,5.204,0,14012033
2019-04-01,cz,3,10,3,11,9,5.28,1,34310124
2019-04-01,cz,2,10,73,199,111,63.872,8,235740507
2019-04-01,cz,6,10,494,1637,699,406.52,67,1889137462
2019-04-01,cz,4,10,22,49,21,14.448,3,43058573
2019-04-01,cz,7,10,259,778,386,243.656,48,1285688747
2019-04-01,cz,1,10,1,5,0,0,0,927555
2019-04-02,cz,4,10,49,89,69,45.7,13,73263779
2019-04-02,cz,6,10,606,2170,1005,541.544,77,3450660422
2019-04-02,cz,2,10,71,232,119,63.096,8,216530840
2019-04-02,cz,5,10,12,31,6,4.352,2,5740447
2019-04-02,cz,7,10,408,1250,552,356.704,75,1238333869
2019-04-03,cz,7,10,253,587,216,140.088,54,298515726
2019-04-03,cz,3,10,6,6,4,2.252,0,4108832
2019-04-03,cz,2,10,70,155,117,60.032,7,182716381
2019-04-03,cz,4,10,35,38,39,26.856,8,33479164
2019-04-03,cz,5,10,4,5,0,0,1,108812
2019-04-03,cz,6,10,529,1656,672,386.424,66,1613957587
2019-04-04,cz,4,10,38,63,38,27.508,7,40802764
2019-04-04,cz,2,10,82,268,160,84.156,6,432705553
2019-04-04,cz,3,10,1,1,0,0,0,0
2019-04-04,cz,6,10,511,1485,710,430.748,64,1718237477
2019-04-04,cz,7,10,215,497,280,161.504,45,508578711
2019-04-04,cz,5,10,8,8,5,3.236,1,965908
2019-04-05,cz,2,10,53,201,77,38.808,6,240360940
2019-04-05,cz,4,10,27,41,29,18.988,5,31005158
2019-04-05,cz,5,10,2,2,1,0.88,0,42186
2019-04-05,cz,7,10,187,477,275,171.672,36,370507915
2019-04-05,cz,1,10,1,5,0,0,0,148995
2019-04-05,cz,6,10,515,1480,636,372.796,67,1263220285
2019-04-06,cz,2,10,48,99,61,40.064,4,155946107
2019-04-06,cz,6,10,492,1448,656,364.66,65,1342558507
2019-04-06,cz,5,10,3,7,0,0,1,71980
2019-04-06,cz,3,10,1,1,0,0,0,4083743
2019-04-06,cz,7,10,182,433,244,140.104,32,747058416
2019-04-06,cz,4,10,31,84,25,14.6,5,107188157
2019-04-06,cz,1,10,1,24,2,0.684,0,32999772
2019-04-07,cz,7,10,212,555,303,194.06,39,594427958
2019-04-07,cz,2,10,60,139,73,39.612,6,91402731
2019-04-07,cz,5,10,12,37,13,9.204,2,14027491
2019-04-07,cz,1,10,1,38,4,3.04,0,73810506
2019-04-07,cz,3,10,3,6,1,0.8,0,6139412
2019-04-07,cz,6,10,538,1916,759,435.08,64,2290005877
2019-04-07,cz,4,10,29,56,41,24.032,4,42470733
2019-04-08,cz,7,10,296,698,356,235.42,59,659121258
2019-04-08,cz,3,10,2,2,0,0,1,0
2019-04-08,cz,2,10,74,264,132,62.288,7,889130771
2019-04-08,cz,4,10,43,91,64,40.22,8,86696056
2019-04-08,cz,5,10,2,6,1,0.56,0,442195
2019-04-08,cz,6,10,621,1985,922,542.056,82,2120042303
2019-04-09,cz,4,10,17,39,22,15.288,2,22494555
2019-04-09,cz,7,10,213,526,295,189.152,38,382951368
2019-04-09,cz,2,10,65,231,85,44.416,8,528296554
2019-04-09,cz,3,10,1,1,3,2.16,0,699456
2019-04-09,cz,6,10,523,1650,703,392.664,73,1526286550
2019-04-09,cz,5,10,7,36,24,16.34,1,48923864
2019-04-10,cz,7,10,224,556,254,165.844,44,489740801
2019-04-10,cz,4,10,27,59,24,14.528,5,46934414
2019-04-10,cz,3,10,2,0,2,0.864,0,4172393
2019-04-10,cz,2,10,72,217,96,42.528,9,175845612
2019-04-10,cz,6,10,547,1796,784,469.876,75,2031556682
2019-04-10,cz,5,10,9,25,9,7.692,2,7106143
2019-04-11,cz,2,10,47,340,77,34.072,2,833746354
2019-04-11,cz,6,10,548,1582,659,380.84,82,1124331270
2019-04-11,cz,5,10,8,22,16,11.912,1,22184017
2019-04-11,cz,4,10,20,50,55,35.252,3,118302205
2019-04-11,cz,7,10,183,545,235,134.452,34,450394979
2019-04-12,cz,2,10,51,159,89,47.856,5,145220763
2019-04-12,cz,5,10,11,25,2,1.36,2,5277349
2019-04-12,cz,7,10,187,454,269,168.456,31,421934455
2019-04-12,cz,6,10,499,1444,646,376.084,74,1254842404
2019-04-12,cz,4,10,30,86,37,24.652,5,51383121
2019-04-13,cz,6,10,408,1331,597,351.848,59,1209483444
2019-04-13,cz,2,10,46,163,41,20.416,6,138956846
2019-04-13,cz,5,10,1,1,0,0,0,0
2019-04-13,cz,4,10,32,54,21,15.668,8,13820002
2019-04-13,cz,7,10,166,443,213,131.368,34,332828247
2019-04-14,cz,1,10,1,10,4,1.892,0,109339258
2019-04-14,cz,4,10,19,27,18,12.412,3,15679176
2019-04-14,cz,6,10,497,1562,649,387.232,71,1195731565
2019-04-14,cz,7,10,164,339,142,89.88,34,185493475
2019-04-14,cz,2,10,48,173,72,39.46,5,380296647
2019-04-14,cz,5,10,7,25,11,5.088,1,39312320
2019-04-15,cz,5,10,5,12,0,0,1,2570829
2019-04-15,cz,7,10,185,436,215,129.832,39,366172712
2019-04-15,cz,4,10,37,88,44,28.776,8,61825703
2019-04-15,cz,2,10,65,202,77,38.584,4,211736959
2019-04-15,cz,6,10,587,1758,690,383.512,78,1595200107
2019-04-15,cz,3,10,5,5,2,1.112,1,840422
2019-04-16,cz,7,10,131,328,142,85.284,24,215947109
2019-04-16,cz,4,10,43,118,35,22.792,6,67545749
2019-04-16,cz,3,10,3,4,2,1.24,0,1745635
2019-04-16,cz,5,10,1,2,1,0.4,0,415281
2019-04-16,cz,6,10,518,1440,699,372.48,89,1376888149
2019-04-16,cz,2,10,54,214,60,30.436,6,232575618
2019-04-17,cz,3,10,3,10,8,3.728,0,44386248
2019-04-17,cz,6,10,514,1457,650,378.752,69,1133447886
2019-04-17,cz,1,10,1,0,1,0.708,0,3016525
2019-04-17,cz,7,10,142,336,163,103.684,27,247874352
2019-04-17,cz,2,10,58,161,103,63.352,5,422220730
2019-04-17,cz,5,10,6,11,3,1.96,2,2506742
2019-04-17,cz,4,10,20,49,13,9.02,3,11145135
2019-04-18,cz,7,10,106,226,82,45.436,21,77176866
2019-04-18,cz,4,10,27,84,11,6.968,6,56706678
2019-04-18,cz,5,10,15,15,2,1.76,6,155297
2019-04-18,cz,1,10,1,1,1,0.96,0,149962
2019-04-18,cz,2,10,35,129,45,22.512,7,218132330
2019-04-18,cz,6,10,488,1410,556,312.664,67,1026491694
2019-04-19,cz,6,10,396,1178,588,313.152,47,1133198291
2019-04-19,cz,3,10,1,1,0,0,0,135242
2019-04-19,cz,4,10,24,44,8,4.46,5,15230357
2019-04-19,cz,7,10,104,300,196,109.896,20,520595175
2019-04-19,cz,2,10,42,162,59,26.42,4,292284535
2019-04-19,cz,5,10,4,7,0,0,0,6809118
2019-04-20,cz,4,10,17,70,10,5.988,3,39041829
2019-04-20,cz,6,10,412,1343,520,278.512,49,1041528679
2019-04-20,cz,7,10,104,300,110,61.508,22,218484194
2019-04-20,cz,5,10,4,6,1,0.4,1,431824
2019-04-20,cz,2,10,52,153,83,37.336,5,178270808
2019-04-21,cz,5,10,10,25,0,0,3,3640792
2019-04-21,cz,2,10,44,142,93,53.84,4,209143455
2019-04-21,cz,6,10,478,1386,657,372.792,64,1441988796
2019-04-21,cz,4,10,39,102,31,18.368,7,131963930
2019-04-21,cz,7,10,104,276,138,92.66,22,292076943
2019-04-22,cz,5,10,6,30,3,1.84,2,28017556
2019-04-22,cz,2,10,66,256,125,61.812,7,479390593
2019-04-22,cz,6,10,603,1808,758,432.552,82,1735543082
2019-04-22,cz,3,10,8,11,4,2.68,1,1560952
2019-04-22,cz,7,10,160,445,145,98.484,35,278547571
2019-04-22,cz,4,10,28,49,29,24.264,5,21660854
2019-04-23,cz,2,10,50,208,81,51.448,6,301799473
2019-04-23,cz,5,10,4,5,1,1.036,0,138697
2019-04-23,cz,6,10,485,1498,645,354.628,75,1768390205
2019-04-23,cz,7,10,147,431,187,118.144,26,423840888
2019-04-23,cz,4,10,16,29,10,7.368,2,4768581
2019-04-24,cz,6,10,487,1829,578,352.212,76,2930943157
2019-04-24,cz,5,10,4,13,2,1.12,0,2179282
2019-04-24,cz,4,10,31,78,34,27.752,7,75932528
2019-04-24,cz,2,10,50,248,95,50.404,5,527913830
2019-04-24,cz,3,10,2,7,0,0,0,280914
2019-04-24,cz,7,10,121,292,114,74.956,23,144405094
2019-04-25,cz,4,10,18,42,10,6.584,3,73619699
2019-04-25,cz,6,10,470,1370,577,350.04,72,1102938576
2019-04-25,cz,7,10,86,260,147,104.436,13,356673573
2019-04-25,cz,5,10,9,38,9,5.124,2,41648525
2019-04-25,cz,2,10,34,160,80,39.768,2,250168516
2019-04-26,cz,6,10,397,1176,551,324.424,63,960831151
2019-04-26,cz,3,10,1,1,0,0,0,0
2019-04-26,cz,7,10,83,273,86,52.492,18,302996749
2019-04-26,cz,4,10,19,26,10,7.112,6,5638166
2019-04-26,cz,5,10,5,5,0,0,2,0
2019-04-26,cz,2,10,44,83,55,38.112,5,47081294
2019-04-27,cz,5,10,3,16,19,8.192,0,21034828
2019-04-27,cz,7,10,100,226,118,75.98,20,271934640
2019-04-27,cz,4,10,11,11,7,4.468,3,570973
2019-04-27,cz,2,10,43,238,64,31.636,4,360837395
2019-04-27,cz,6,10,375,1292,458,289.144,60,1453485863
2019-04-28,cz,6,10,407,1232,520,301.828,59,3088528923
2019-04-28,cz,3,10,1,1,0,0,0,0
2019-04-28,cz,5,10,5,5,3,2.428,1,1133491
2019-04-28,cz,7,10,97,227,125,82.808,17,171706607
2019-04-28,cz,2,10,52,167,61,42.16,6,204131124
2019-04-28,cz,4,10,16,86,65,48.396,3,767129886
2019-04-29,cz,7,10,118,315,154,103.508,22,269664697
2019-04-29,cz,5,10,7,13,3,2.08,1,12103124
2019-04-29,cz,6,10,543,1707,750,453.484,75,2320643887
2019-04-29,cz,4,10,39,77,45,36.008,6,66540865
2019-04-29,cz,2,10,58,161,80,43.84,10,348113317
2019-04-30,cz,4,10,24,47,52,33.716,1,64124845
2019-04-30,cz,2,10,40,96,52,35.104,5,69270917
2019-04-30,cz,7,10,98,265,96,63.908,22,178927872
2019-04-30,cz,6,10,315,948,445,250.02,41,959219723
2019-04-30,cz,5,10,1,1,0,0,0,0
2019-05-01,cz,4,10,59,172,68,48.24,5,103831216
2019-05-01,cz,2,10,47,123,64,32.72,4,159312212
2019-05-01,cz,7,10,261,740,253,161.848,49,600325950
2019-05-01,cz,5,10,11,15,9,5.82,0,3039407
2019-05-01,cz,6,10,537,1577,675,373.604,82,1164112845
2019-05-01,cz,1,10,1,14,9,4.592,0,24006388
2019-05-02,cz,7,10,181,409,186,113.048,35,274779071
2019-05-02,cz,1,10,1,4,1,0.084,0,630775
2019-05-02,cz,2,10,62,195,106,54.856,3,228330414
2019-05-02,cz,4,10,39,76,40,28.816,8,58099846
2019-05-02,cz,6,10,569,1625,641,363.7,93,1282896144
2019-05-02,cz,5,10,9,29,12,5.896,1,27815764
2019-05-03,cz,4,10,26,50,23,15.592,5,25825828
2019-05-03,cz,7,10,159,303,153,96.208,33,130822196
2019-05-03,cz,1,10,1,6,9,3.64,0,9617685
2019-05-03,cz,2,10,54,213,76,42.716,6,226424693
2019-05-03,cz,5,10,5,17,3,1.68,1,7388414
2019-05-03,cz,6,10,448,1334,562,315.836,66,1123575318
2019-05-04,cz,7,10,152,371,165,101.432,30,179118032
2019-05-04,cz,5,10,7,18,8,4.52,1,11018090
2019-05-04,cz,6,10,459,1338,510,300.796,62,982862994
2019-05-04,cz,2,10,42,102,78,39.924,3,251715300
2019-05-04,cz,4,10,23,57,44,36.476,5,283532290
2019-05-05,cz,2,10,32,81,30,21.928,3,36967443
2019-05-05,cz,5,10,6,21,6,3.932,1,52486746
2019-05-05,cz,4,10,20,37,23,15.132,3,25186536
2019-05-05,cz,6,10,417,1241,574,358.52,59,1086354860
2019-05-05,cz,7,10,141,345,165,101.688,28,260032007
2019-05-06,cz,2,10,70,193,90,43.756,10,221789971
2019-05-06,cz,5,10,6,5,8,5.56,2,5710737
2019-05-06,cz,3,10,4,8,4,3.12,1,1468394
2019-05-06,cz,7,10,151,414,173,101.216,28,298194264
2019-05-06,cz,6,10,556,2042,792,469.32,79,2652821586
2019-05-06,cz,4,10,30,25,34,26.048,6,19908492
2019-05-07,cz,6,10,465,1182,521,284.716,77,1626132853
2019-05-07,cz,2,10,47,265,121,71.36,4,1455254474
2019-05-07,cz,4,10,13,32,9,5.184,3,38084078
2019-05-07,cz,3,10,1,1,0,0,0,0
2019-05-07,cz,7,10,137,338,140,87.008,27,165872956
2019-05-07,cz,5,10,3,6,3,2.728,0,825748
2019-05-08,cz,4,10,15,40,12,9.664,2,26711002
2019-05-08,cz,6,10,469,1297,527,301.956,79,870768553
2019-05-08,cz,7,10,124,260,130,86.524,28,115642782
2019-05-08,cz,5,10,7,38,3,1.52,2,41459405
2019-05-08,cz,2,10,47,223,89,46.496,4,283693255
2019-05-09,cz,4,10,16,21,15,10.768,3,18466438
2019-05-09,cz,6,10,364,977,408,256.516,65,748642064
2019-05-09,cz,5,10,4,19,8,5.836,0,17561614
2019-05-09,cz,7,10,103,235,89,56.348,24,103111625
2019-05-09,cz,2,10,40,79,60,33.98,5,142239636
2019-05-10,cz,6,10,402,1088,497,299.436,60,1021276425
2019-05-10,cz,2,10,58,169,69,43.348,7,124498164
2019-05-10,cz,5,10,2,3,0,0,0,7450
2019-05-10,cz,4,10,11,24,8,5.948,2,8742857
2019-05-10,cz,7,10,166,536,227,137.86,37,375517910
2019-05-11,cz,6,10,346,941,389,236.568,55,702935173
2019-05-11,cz,2,10,49,112,35,22.548,10,68498681
2019-05-11,cz,7,10,137,305,146,91.288,29,156229043
2019-05-11,cz,4,10,18,43,32,25.748,2,37857495
2019-05-12,cz,6,10,348,1063,435,258.58,56,842778479
2019-05-12,cz,2,10,41,115,40,27.408,6,64410188
2019-05-12,cz,5,10,11,22,15,9.696,2,29943954
2019-05-12,cz,4,10,14,15,16,13.144,0,11470093
2019-05-12,cz,7,10,134,340,121,73.776,31,293301388
2019-05-13,cz,7,10,122,353,134,88.3,26,282394213
2019-05-13,cz,4,10,16,55,18,11.196,3,134443288
2019-05-13,cz,3,10,1,1,0,0,0,455702
2019-05-13,cz,2,10,61,136,93,57.932,7,96124338
2019-05-13,cz,5,10,13,27,4,2.16,3,10396201
2019-05-13,cz,6,10,404,1222,517,300.112,48,786630257
2019-05-14,cz,4,10,24,113,33,20.28,3,102678807
2019-05-14,cz,7,10,105,276,125,81.624,20,153000081
2019-05-14,cz,2,10,57,153,76,48.516,10,109211681
2019-05-14,cz,5,10,8,11,11,7.6,2,3226586
2019-05-14,cz,6,10,379,1014,503,301.508,54,827650155
2019-05-15,cz,4,10,16,33,14,9.74,4,38468671
2019-05-15,cz,7,10,93,247,107,62.132,20,140226426
2019-05-15,cz,2,10,47,156,57,22.488,6,122260493
2019-05-15,cz,5,10,1,1,0,0,0,0
2019-05-15,cz,6,10,380,949,358,187.368,59,587693053
2019-05-16,cz,7,10,120,256,110,68.744,26,157566945
2019-05-16,cz,2,10,45,105,53,30.188,7,57430532
2019-05-16,cz,5,10,2,2,0,0,1,0
2019-05-16,cz,6,10,409,1119,410,228.24,59,658026650
2019-05-16,cz,4,10,31,65,18,13.82,8,55268045
2019-05-17,cz,1,10,1,1,2,1.52,0,2978397
2019-05-17,cz,7,10,98,321,97,61.572,22,403066945
2019-05-17,cz,6,10,435,1153,496,279.036,73,883799068
2019-05-17,cz,2,10,39,144,58,32.092,6,192642982
2019-05-17,cz,5,10,3,18,5,2.512,0,7926848
2019-05-17,cz,4,10,28,85,44,28.308,3,143933853
2019-05-18,cz,6,10,392,1098,484,275.564,68,902857532
2019-05-18,cz,4,10,20,26,18,12.724,3,10531812
2019-05-18,cz,2,10,45,184,57,31.72,5,387215541
2019-05-18,cz,5,10,3,10,1,0.4,0,1700529
2019-05-18,cz,7,10,92,238,121,77.656,20,257489918
2019-05-19,cz,4,10,14,16,6,4.072,3,8697684
2019-05-19,cz,5,10,9,39,9,6.148,2,43730644
2019-05-19,cz,2,10,39,96,30,13.5,5,33045794
2019-05-19,cz,6,10,389,1030,350,209.236,64,732145910
2019-05-19,cz,7,10,141,346,158,105.076,26,178837360
2019-05-20,cz,6,10,525,1575,733,393.62,82,2423420593
2019-05-20,cz,2,10,64,176,79,38.868,9,200356517
2019-05-20,cz,5,10,8,8,1,0.784,3,180808
2019-05-20,cz,4,10,42,73,44,29.64,6,86653380
2019-05-20,cz,3,10,1,1,2,1.436,0,159501
2019-05-20,cz,7,10,196,543,229,147.448,37,384195194
2019-05-21,cz,5,10,18,56,19,11.968,3,32558806
2019-05-21,cz,4,10,25,61,53,37.308,4,595383044
2019-05-21,cz,7,10,174,371,133,86.144,41,199877326
2019-05-21,cz,2,10,55,199,101,59.228,10,263824889
2019-05-21,cz,3,10,1,1,2,0.868,0,408960
2019-05-21,cz,6,10,417,1226,442,236.852,71,927680122
2019-05-22,cz,2,10,44,149,78,44.872,4,128830078
2019-05-22,cz,5,10,8,12,0,0,3,44348
2019-05-22,cz,7,10,165,513,147,93.932,37,1535889186
2019-05-22,cz,6,10,499,1306,515,268.176,84,901780983
2019-05-22,cz,4,10,24,53,26,18.536,2,30355435
2019-05-23,cz,1,10,1,1,2,1.36,0,5145189
2019-05-23,cz,7,10,121,316,136,83.66,23,284952029
2019-05-23,cz,4,10,35,80,47,35.812,8,184185113
2019-05-23,cz,6,10,432,1301,493,299.3,65,1486937666
2019-05-23,cz,5,10,8,39,5,2.092,1,53343933
2019-05-23,cz,2,10,52,156,67,29.912,6,178610497
2019-05-24,cz,1,10,1,2,1,0.88,0,40008
2019-05-24,cz,6,10,453,1328,532,334.996,80,1277675965
2019-05-24,cz,4,10,29,68,41,24.5,6,56984545
2019-05-24,cz,7,10,140,356,153,106.116,29,263581955
2019-05-24,cz,2,10,55,120,86,49.792,4,170490221
2019-05-24,cz,5,10,12,26,17,8.18,2,15535613
2019-05-25,cz,4,10,22,75,36,22.148,5,333768311
2019-05-25,cz,7,10,100,260,114,76.788,22,216431913
2019-05-25,cz,6,10,366,1047,456,275.884,53,840832046
2019-05-25,cz,2,10,37,110,25,12.58,3,123877904
2019-05-25,cz,5,10,8,22,8,5.908,1,4252897
2019-05-26,cz,7,10,122,306,143,92.088,24,210235667
2019-05-26,cz,6,10,384,1103,423,253.468,62,903816714
2019-05-26,cz,5,10,4,6,2,1.36,1,844104
2019-05-26,cz,2,10,46,103,60,39.736,7,188645201
2019-05-26,cz,4,10,25,39,22,16.528,5,11783628
2019-05-27,cz,4,10,22,27,21,13.208,5,10708555
2019-05-27,cz,5,10,10,24,6,4.28,3,11369472
2019-05-27,cz,2,10,41,142,35,19.352,7,165534291
2019-05-27,cz,6,10,550,1622,688,393.052,95,1415969761
2019-05-27,cz,7,10,190,588,264,168.184,40,617964027
2019-05-28,cz,7,10,185,457,153,101.236,39,221511691
2019-05-28,cz,5,10,10,28,23,12.772,1,27670064
2019-05-28,cz,2,10,50,202,61,31.192,4,193877991
2019-05-28,cz,4,10,23,41,23,15.508,3,28623367
2019-05-28,cz,6,10,544,1605,586,327.276,89,1211052361
2019-05-29,cz,6,10,471,1405,592,333.616,75,1377733157
2019-05-29,cz,5,10,12,29,9,6.56,2,21552871
2019-05-29,cz,4,10,33,65,42,34.788,5,66954232
2019-05-29,cz,2,10,41,171,36,21.248,5,354811888
2019-05-29,cz,7,10,122,287,134,85.732,24,182514802
2019-05-30,cz,6,10,504,1402,610,353.188,87,1369604204
2019-05-30,cz,4,10,43,102,43,23.756,10,104489588
2019-05-30,cz,2,10,47,119,69,44.912,6,110569492
2019-05-30,cz,7,10,150,528,251,164.064,23,796211951
2019-05-30,cz,5,10,7,19,9,6.828,1,6596179
2019-05-31,cz,4,10,34,120,27,20.888,6,136356703
2019-05-31,cz,6,10,499,1368,667,392.004,77,1725733638
2019-05-31,cz,2,10,41,87,49,26.352,5,64437214
2019-05-31,cz,5,10,4,9,1,0.72,1,363474
2019-05-31,cz,1,10,1,8,0,0,0,2633344
2019-05-31,cz,7,10,149,387,148,107.624,29,206564701
2019-06-01,cz,5,10,2,1,1,0.48,0,35216
2019-06-01,cz,6,10,402,1070,403,245.024,63,716706278
2019-06-01,cz,2,10,36,87,70,39.484,4,163779500
2019-06-01,cz,7,10,126,309,109,72.344,26,142765316
2019-06-01,cz,3,10,1,1,0,0,0,0
2019-06-01,cz,4,10,26,28,22,17.968,6,10740516
2019-06-02,cz,2,10,53,140,94,49.792,7,179593568
2019-06-02,cz,5,10,4,9,5,3.24,1,4170512
2019-06-02,cz,7,10,183,536,193,125.092,36,394816385
2019-06-02,cz,4,10,26,63,24,17.808,5,36660950
2019-06-02,cz,6,10,399,994,441,275.648,60,699242580
2019-06-03,cz,2,10,68,222,147,71.12,6,716256780
2019-06-03,cz,5,10,8,9,0,0,2,2110518
2019-06-03,cz,4,10,39,68,49,38.02,5,49231632
2019-06-03,cz,7,10,269,820,344,235.688,52,762582050
2019-06-03,cz,6,10,578,1768,720,450.604,85,1713869837
2019-06-04,cz,7,10,264,752,306,216.644,55,1037953617
2019-06-04,cz,4,10,38,67,42,33.808,8,45668718
2019-06-04,cz,6,10,618,1518,713,449.588,105,1292296388
2019-06-04,cz,2,10,66,196,135,79.184,9,600424265
2019-06-04,cz,5,10,5,17,4,2.94,0,24588493
2019-06-05,cz,6,10,609,1732,694,432.828,92,1448358373
2019-06-05,cz,7,10,222,638,292,202.196,43,492131333
2019-06-05,cz,1,10,1,3,2,1.76,0,595200
2019-06-05,cz,4,10,36,69,31,24.52,4,27241538
2019-06-05,cz,2,10,65,227,83,54.64,8,529409220
2019-06-05,cz,5,10,6,16,13,8.948,0,19162898
2019-06-06,cz,2,10,50,224,67,39.532,5,403448602
2019-06-06,cz,5,10,6,17,8,5.78,0,10063320
2019-06-06,cz,4,10,28,82,24,18.468,5,61976208
2019-06-06,cz,6,10,568,1495,625,398.904,98,1152301466
2019-06-06,cz,7,10,183,544,233,163.756,35,667267475
2019-06-07,cz,6,10,582,1635,627,376,101,1194415376
2019-06-07,cz,2,10,52,218,104,54.516,6,381690296
2019-06-07,cz,5,10,4,11,8,4.812,1,10639190
2019-06-07,cz,4,10,30,31,29,23.572,6,17184662
2019-06-07,cz,7,10,166,499,247,192.704,34,1421148878
2019-06-08,cz,2,10,45,134,43,24.92,6,91099854
2019-06-08,cz,5,10,3,10,2,2.052,0,7235707
2019-06-08,cz,7,10,145,361,229,164.452,27,381113535
2019-06-08,cz,6,10,494,1474,515,341.172,74,1041724980
2019-06-08,cz,4,10,29,43,17,13.716,5,6837169
2019-06-09,cz,4,10,16,19,16,15.292,3,6829099
2019-06-09,cz,6,10,512,1759,678,424.32,75,2439952749
2019-06-09,cz,2,10,49,130,74,49.224,6,127879568
2019-06-09,cz,5,10,5,23,4,2.648,0,5102186
2019-06-09,cz,7,10,144,452,202,151.728,30,570659627
2019-06-10,cz,6,10,679,1949,905,545.276,109,1989601222
2019-06-10,cz,4,10,19,74,24,17.844,3,58338717
2019-06-10,cz,2,10,51,204,64,35.7,6,177640364
2019-06-10,cz,5,10,1,1,1,0.72,0,29408
2019-06-10,cz,1,10,1,1,0,0,0,0
2019-06-10,cz,7,10,153,435,172,109.092,24,455562051
2019-06-11,cz,6,10,630,1813,751,450.568,103,1416357615
2019-06-11,cz,7,10,140,337,183,120.432,25,209326366
2019-06-11,cz,2,10,53,203,92,62.972,7,526295739
2019-06-11,cz,4,10,17,35,27,15.104,2,50031773
2019-06-11,cz,5,10,6,8,4,3.404,1,2887518
2019-06-12,cz,5,10,5,13,4,3.324,1,7619285
2019-06-12,cz,6,10,590,1658,737,431.908,91,1571726784
2019-06-12,cz,2,10,39,70,63,37.948,7,173544823
2019-06-12,cz,7,10,115,282,126,84.636,20,250843825
2019-06-12,cz,4,10,28,81,44,29.324,6,76397803
2019-06-13,cz,4,10,32,97,73,46.024,6,208128082
2019-06-13,cz,2,10,65,192,73,38.388,8,296608064
